"Date","Temp","Q","P","E"
"6/20/2001",25.8,0.002,0,6.37
"6/21/2001",21.6,0.003,0,6.16
"6/22/2001",21.3,0.002,0,5.04
"6/23/2001",22.9,0.002,0,5.25
"6/24/2001",24.2,0.002,0,6.16
"6/25/2001",22.9,0.002,0,6.02
"6/26/2001",22,0.002,0,6.16
"6/27/2001",21.7,0.002,0,5.25
"6/28/2001",21.8,0.002,0,6.51
"6/29/2001",21.1,0.002,0,5.74
"6/30/2001",23.6,0.002,0,5.81
"07/01/2001",23.4,0.002,0,5.95
"07/02/2001",24.6,0.002,0,6.51
"07/03/2001",23.3,0.003,0,6.44
"07/04/2001",22.4,0.003,0,5.04
"07/05/2001",24.1,0.003,0,5.6
"07/06/2001",24.2,0.003,0,5.04
"07/07/2001",18.7,0.003,0,6.3
"07/08/2001",23,0.003,2.5,3.22
"07/09/2001",25.1,0.003,0,4.48
"07/10/2001",26,0.002,0,4.69
"07/11/2001",25.2,0.001,0,4.76
"07/12/2001",25.8,0.001,0,5.6
"7/13/2001",25.4,0.001,0,6.58
"7/14/2001",26.1,0,0,5.53
"7/15/2001",27.2,0,0,5.74
"7/16/2001",27.2,0,0,5.46
"7/17/2001",27.2,0,0,5.04
"7/18/2001",27.4,0,0,6.16
"7/19/2001",26.8,0,0,5.88
"7/20/2001",26.8,0,0,5.6
"7/21/2001",28,0,0,5.6
"7/22/2001",30.1,0,0,6.16
"7/23/2001",28,0,0,6.58
"7/24/2001",29.6,0,0,5.6
"7/25/2001",28.7,0,0,6.16
"7/26/2001",29.4,0,0,6.16
"7/27/2001",29.4,0,0,6.3
"7/28/2001",29.3,0,0,6.16
"7/29/2001",27.8,0,0,7.28
"7/30/2001",27.7,0,0,6.02
"7/31/2001",28.8,0,0,5.88
"08/01/2001",28,0,0,7
"08/02/2001",25.4,0,1.4,8.68
"08/03/2001",24.2,0,0,5.25
"08/04/2001",24.3,0,0.4,4.2
"08/05/2001",26,0,0,4.34
"08/06/2001",28.1,0,0,7.14
"08/07/2001",28.9,0,0,5.6
"08/08/2001",28.6,0,0,5.88
"08/09/2001",27.8,0,0,5.74
"08/10/2001",28.2,0,0,7
"08/11/2001",27.5,0,0,7.84
"08/12/2001",29.6,0,0,7.7
"8/13/2001",26.1,0,0,7.7
"8/14/2001",23.5,0,0.1,3.99
"8/15/2001",25.2,0,0,5.74
"8/16/2001",24.9,0,0,6.16
"8/17/2001",24.4,0,0,3.5
"8/18/2001",24.6,0,0,6.16
"8/19/2001",24.6,0,0,4.48
"8/20/2001",24.4,0,0,5.74
"8/21/2001",22.6,0,0,5.18
"8/22/2001",22.1,0,11.2,5.04
"8/23/2001",23.8,0,0,3.92
"8/24/2001",24.1,0,0,4.76
"8/25/2001",21.8,0,0.1,2.8
"8/26/2001",22,0,6.1,4.97
"8/27/2001",20.9,0,0,4.48
"8/28/2001",22.2,0,0,4.34
"8/29/2001",23.2,0,0,3.15
"8/30/2001",19.1,0,0,4.34
"8/31/2001",18.4,0,0,4.06
"09/01/2001",21,0,0,4.2
"09/02/2001",22.2,0,0,4.2
"09/03/2001",23,0,0,4.97
"09/04/2001",21.1,0,0,4.34
"09/05/2001",21.8,0,0,4.55
"09/06/2001",23.6,0,0,4.06
"09/07/2001",18.8,0,5.2,5.53
"09/08/2001",17.7,0,0.2,2.94
"09/09/2001",17.5,0,6,2.45
"09/10/2001",20.9,0,0,4.2
"09/11/2001",21.4,0,0,5.6
"09/12/2001",20.6,0,0,2.94
"9/13/2001",19.9,0,0,4.2
"9/14/2001",19.6,0,0,4.06
"9/15/2001",21,0,0,4.9
"9/16/2001",21.3,0,0,4.48
"9/17/2001",22.4,0,1.6,3.36
"9/18/2001",23.6,0,0,3.36
"9/19/2001",24.2,0,0,4.48
"9/20/2001",23.2,0,0,4.62
"9/21/2001",22.2,0,0,4.55
"9/22/2001",22.4,0,0,3.36
"9/23/2001",22.3,0,0,3.64
"9/24/2001",23.1,0,0,3.78
"9/25/2001",23.4,0,0,3.64
"9/26/2001",22.5,0,0,3.15
"9/27/2001",21,0,0,5.6
"9/28/2001",13.8,0,0,3.57
"9/29/2001",14.7,0,0,2.31
"9/30/2001",14.8,0,0,1.96
"10/01/2001",15,0,0,3.71
"10/02/2001",16.8,0,0,3.36
"10/03/2001",18.2,0,0,3.36
"10/04/2001",20,0,0,3.71
"10/05/2001",18.9,0,0,3.71
"10/06/2001",19.1,0,0,2.8
"10/07/2001",19.2,0,0,2.94
"10/08/2001",19,0,0,2.31
"10/09/2001",20,0,0,5.18
"10/10/2001",22,0,0,3.22
"10/11/2001",17.7,0,0,3.85
"10/12/2001",16.1,0,0,3.64
"10/13/2001",14.4,0,0,3.78
"10/14/2001",15.3,0,0,2.24
"10/15/2001",15.4,0,0,3.57
"10/16/2001",13.2,0,0,3.5
"10/17/2001",12.5,0,0,3.36
"10/18/2001",11.3,0,0.4,1.96
"10/19/2001",9.8,0,0,1.82
"10/20/2001",11.2,0,0,1.68
"10/21/2001",11.7,0,0,2.24
"10/22/2001",12.4,0,0,1.82
"10/23/2001",10.7,0,0,1.75
"10/24/2001",10.2,0,0.6,0.28
"10/25/2001",6.3,0,0,1.68
"10/26/2001",4,0,0,1.54
"10/27/2001",4.5,0,0,1.82
"10/28/2001",6,0,0,1.68
"10/29/2001",6.7,0,0,1.12
"10/30/2001",4.8,0,0,0.21
"10/31/2001",7.4,0,0,0.28
"11/01/2001",9.2,0,0,0.56
"11/02/2001",9.8,0.002,0,1.12
"11/03/2001",7.3,0.002,5.2,0.7
"11/04/2001",9.9,0.006,3.6,0.42
"11/05/2001",12.6,0.006,0.2,0.56
"11/06/2001",10.8,0.006,8.1,1.75
"11/07/2001",9.1,0.006,0,0.98
"11/08/2001",11,0.006,0,0.35
"11/09/2001",12.2,0.006,4,0.56
"11/10/2001",12.6,0.006,0.1,0.7
"11/11/2001",11.5,0.006,0,0.28
"11/12/2001",10.7,0.006,0,0.77
"11/13/2001",11.6,0.006,0,0.7
"11/14/2001",16.2,0.006,0,1.68
"11/15/2001",11.8,0.006,0.7,0.84
"11/16/2001",5.6,0.006,0.3,0.56
"11/17/2001",1.1,0.006,0,1.61
"11/18/2001",0.4,0.006,0,1.61
"11/19/2001",2,0.006,0,1.61
"11/20/2001",3.9,0.006,2.5,1.61
"11/21/2001",-0.3,0.006,28.6,1.61
"11/22/2001",-2,0.006,0,1.61
"11/23/2001",-0.4,0.006,0,1.61
"11/24/2001",7.2,0.006,0.1,1.61
"11/25/2001",2.5,0.006,8.2,1.61
"11/26/2001",2.6,0.006,0,1.61
"11/27/2001",3.6,0.006,0,1.61
"11/28/2001",2.6,0.006,0.6,1.61
"11/29/2001",5.5,0.006,0,1.61
"11/30/2001",6.9,0.006,2.6,1.61
"12/01/2001",7.4,0.006,4.9,1.61
"12/02/2001",8.6,0.006,0.5,1.61
"12/03/2001",8.2,0.006,0.5,1.61
"12/04/2001",7.7,0.006,0,1.61
"12/05/2001",5.1,0.006,0,1.61
"12/06/2001",2.2,0.006,0,1.61
"12/07/2001",1.4,0.006,0,1.61
"12/08/2001",3.3,0.006,3.8,1.61
"12/09/2001",2.9,0.006,0,1.61
"12/10/2001",1.1,0.006,0,1.61
"12/11/2001",0.6,0.006,0,1.61
"12/12/2001",0,0.006,0,1.61
"12/13/2001",0.4,0.006,16.9,1.61
"12/14/2001",0.2,0.006,3.2,1.61
"12/15/2001",-5.4,0.014,0,1.61
"12/16/2001",-5,0.014,0,1.61
"12/17/2001",5,0.037,6.4,1.61
"12/18/2001",1.4,0.073,36.7,1.61
"12/19/2001",-2.9,0.037,5.9,1.61
"12/20/2001",-5.8,0.014,0,1.61
"12/21/2001",-4.4,0.014,0,1.61
"12/22/2001",2.7,0.014,0,1.61
"12/23/2001",3.3,0.014,0.5,1.61
"12/24/2001",6.2,0.014,0,1.61
"12/25/2001",8.9,0.014,0.9,1.61
"12/26/2001",2,0.037,8.4,1.61
"12/27/2001",3.3,0.023,0,1.61
"12/28/2001",6.3,0.253,23,1.61
"12/29/2001",2.3,0.183,5.3,1.61
"12/30/2001",3.6,0.15,0,1.61
"12/31/2001",7.8,0.121,0,1.61
"01/01/2002",4.3,0.121,2.5,1.61
"01/02/2002",-4.6,0.217,12.7,1.61
"01/03/2002",-8.4,0.15,1.8,1.61
"01/04/2002",-8.8,0.096,0,1.61
"01/05/2002",-5.8,0.053,6.4,1.61
"01/06/2002",-4.6,0.037,0.8,1.61
"01/07/2002",-6.3,0.037,0.4,1.61
"01/08/2002",-3.5,0.037,0.5,1.61
"01/09/2002",-8.8,0.037,0.8,1.61
"01/10/2002",-7.4,0.037,0,1.61
"01/11/2002",-5.6,0.037,0,1.61
"01/12/2002",-8,0.037,0,1.61
"1/13/2002",-8.4,0.037,0,1.61
"1/14/2002",-10,0.037,0,1.61
"1/15/2002",-9.1,0.037,0,1.61
"1/16/2002",-6.6,0.037,0,1.61
"1/17/2002",-5.7,0.037,0,1.61
"1/18/2002",-2.9,0.037,0,1.61
"1/19/2002",0.4,0.037,0,1.61
"1/20/2002",1.3,0.053,0.4,1.61
"1/21/2002",0.6,0.073,0.1,1.61
"1/22/2002",1.5,0.059,3.4,1.61
"1/23/2002",1.2,0.034,0,1.61
"1/24/2002",-3.8,0.034,0,1.61
"1/25/2002",-4.3,0.034,0,1.61
"1/26/2002",0.2,0.047,0,1.61
"1/27/2002",-0.9,0.059,0,1.61
"1/28/2002",-2.7,0.047,0,1.61
"1/29/2002",-1.6,0.047,0,1.61
"1/30/2002",0.4,0.059,0,1.61
"1/31/2002",0.5,0.072,0,1.61
"02/01/2002",1.8,0.072,0,1.61
"02/02/2002",3.9,0.091,0,1.61
"02/03/2002",2.2,0.072,0,1.61
"02/04/2002",4.2,0.072,0,1.61
"02/05/2002",3.4,0.072,0,1.61
"02/06/2002",4,0.072,0,1.61
"02/07/2002",4.6,0.072,0,1.61
"02/08/2002",5,0.072,0,1.61
"02/09/2002",5.8,0.072,0,1.61
"02/10/2002",4.4,0.072,0,1.61
"02/11/2002",3.2,0.111,0,1.61
"02/12/2002",3.9,0.111,4.8,1.61
"2/13/2002",2.6,0.091,0,1.61
"2/14/2002",7.8,0.072,0,1.61
"2/15/2002",6,0.091,0,1.61
"2/16/2002",2.6,0.111,0,1.61
"2/17/2002",2.2,0.091,0,1.61
"2/18/2002",3.2,0.072,0,1.61
"2/19/2002",5.8,0.072,0,1.61
"2/20/2002",6.9,0.072,0,1.61
"2/21/2002",9,0.072,0,1.61
"2/22/2002",9.7,0.072,0,1.61
"2/23/2002",9,0.072,0,1.61
"2/24/2002",7.4,0.072,0,1.61
"2/25/2002",4.1,0.091,0.2,1.61
"2/26/2002",2,0.072,6.8,1.61
"2/27/2002",6,0.072,0,1.61
"2/28/2002",8.6,0.072,0,1.61
"03/01/2002",10,0.072,0,1.61
"03/02/2002",10.3,0.072,0,1.61
"03/03/2002",10.9,0.072,0,1.61
"03/04/2002",12.1,0.072,0,1.61
"03/05/2002",9.4,0.072,0,1.61
"03/06/2002",11.5,0.072,0,1.61
"03/07/2002",13.7,0.059,0,1.61
"03/08/2002",14.6,0.072,0,1.61
"03/09/2002",8.7,0.072,0,1.61
"03/10/2002",11.2,0.072,0,1.61
"03/11/2002",14.5,0.072,0,1.61
"03/12/2002",13.7,0.072,0,1.61
"3/13/2002",10.6,0.072,0,1.61
"3/14/2002",9.3,0.059,0,1.61
"3/15/2002",9.5,0.059,1.1,1.61
"3/16/2002",10.5,0.059,0,1.61
"3/17/2002",7.3,0.059,0,1.61
"3/18/2002",8.7,0.059,0,1.61
"3/19/2002",9,0.059,0,1.61
"3/20/2002",7.4,0.059,0,1.61
"3/21/2002",4.6,0.059,1.2,1.61
"3/22/2002",6.6,0.072,2.8,1.61
"3/23/2002",7.8,0.072,0,1.61
"3/24/2002",4.8,0.091,9.6,1.61
"3/25/2002",6.7,0.132,6.8,1.61
"3/26/2002",2.8,0.111,0.5,1.61
"3/27/2002",2.8,0.111,1,1.61
"3/28/2002",3.1,0.091,0,1.61
"3/29/2002",2.8,0.091,0,1.61
"3/30/2002",4,0.072,0,1.61
"3/31/2002",7.7,0.091,0,1.61
"04/01/2002",9,0.091,0,1.89
"04/02/2002",8.4,0.132,14.8,0.28
"04/03/2002",10.1,0.111,2,1.12
"04/04/2002",7.2,0.091,1.4,1.68
"04/05/2002",9.8,0.111,7.3,0.28
"04/06/2002",9.4,0.45,18,0.56
"04/07/2002",7.2,0.282,4.4,1.4
"04/08/2002",3.7,0.206,5.8,1.26
"04/09/2002",3.7,0.18,0,2.38
"04/10/2002",8.6,0.155,0,1.4
"04/11/2002",11.6,0.155,0,2.8
"04/12/2002",14.2,0.18,0,1.96
"4/13/2002",12.8,0.155,0,2.03
"4/14/2002",15.3,0.206,7,0.42
"4/15/2002",16.3,0.155,0.2,0.14
"4/16/2002",11.4,0.155,0,2.8
"4/17/2002",10.5,0.257,29.4,0.98
"4/18/2002",11.2,0.206,2.7,0.77
"4/19/2002",10.3,0.206,0.8,0.56
"4/20/2002",11.3,0.257,3.4,0.28
"4/21/2002",10.1,0.206,0.8,2.24
"4/22/2002",8.3,0.18,0,2.1
"4/23/2002",10.6,0.155,0,2.52
"4/24/2002",10.4,0.155,0,2.24
"4/25/2002",9.3,0.155,1.8,2.1
"4/26/2002",10.8,0.155,1.3,2.03
"4/27/2002",11.6,0.155,0,2.1
"4/28/2002",13.7,0.132,0,2.52
"4/29/2002",11.6,0.132,0,3.08
"4/30/2002",14.5,0.155,0,2.24
"05/01/2002",13,0.155,0.1,3.08
"05/02/2002",15.2,0.155,10.6,1.12
"05/03/2002",16.1,0.111,0,3.15
"05/04/2002",15.4,0.091,0,3.92
"05/05/2002",14,0.091,0,3.15
"05/06/2002",15.3,0.072,0,6.16
"05/07/2002",13.6,0.072,0,3.5
"05/08/2002",14.5,0.072,0,4.13
"05/09/2002",14.2,0.072,0,4.2
"05/10/2002",13.6,0.072,0.7,3.85
"05/11/2002",16.4,0.059,0,3.64
"05/12/2002",15,0.059,0,3.36
"5/13/2002",16.4,0.072,0,4.2
"5/14/2002",14.2,0.072,0,3.36
"5/15/2002",15.6,0.072,0.7,3.29
"5/16/2002",17.2,0.059,0,3.92
"5/17/2002",18.6,0.059,0,4.55
"5/18/2002",19.2,0.059,0,4.48
"5/19/2002",18.9,0.047,0,3.92
"5/20/2002",20.7,0.047,0,4.48
"5/21/2002",17,0.047,0,4.48
"5/22/2002",13.7,0.047,1.5,3.43
"5/23/2002",13.9,0.072,2,1.4
"5/24/2002",18.5,0.072,23,1.54
"5/25/2002",20.5,0.059,0,4.2
"5/26/2002",22.5,0.047,0,5.04
"5/27/2002",21.4,0.034,0,3.92
"5/28/2002",18.4,0.034,0,4.48
"5/29/2002",22.2,0.025,0,3.92
"5/30/2002",18,0.025,0,5.04
"5/31/2002",14.6,0.025,0.1,3.57
"06/01/2002",13.6,0.017,0.7,3.85
"06/02/2002",15.7,0.017,0.3,2.8
"06/03/2002",18.6,0.008,0,4.48
"06/04/2002",15,0.025,2.5,3.36
"06/05/2002",16,0.059,7.2,1.68
"06/06/2002",18.2,0.047,0,4.2
"06/07/2002",22.2,0.047,0,3.64
"06/08/2002",23.6,0.047,0,3.36
"06/09/2002",26.2,0.034,1.3,4.83
"06/10/2002",27.5,0.034,0,5.6
"06/11/2002",17.9,0.034,0,6.16
"06/12/2002",17.4,0.034,14,1.96
"6/13/2002",18.9,0.034,0,6.72
"6/14/2002",21.3,0.034,0,2.8
"6/15/2002",22.5,0.025,0,5.88
"6/16/2002",21.8,0.025,0,6.86
"6/17/2002",21.8,0.008,0,7.21
"6/18/2002",17.8,0.008,0,5.6
"6/19/2002",15.9,0.017,0,3.64
"6/20/2002",17.5,0.008,0.2,2.8
"6/21/2002",18.6,0.025,0,5.04
"6/22/2002",23.4,0.017,0,3.5
"6/23/2002",24.2,0.008,0,5.88
"6/24/2002",25.5,0.008,0,7.98
"6/25/2002",27.2,0.008,0,8.82
"6/26/2002",23.1,0.008,1.3,6.51
"6/27/2002",22.2,0.008,0,6.58
"6/28/2002",20.2,0.008,0,5.32
"6/29/2002",23.6,0.017,1.5,2.73
"6/30/2002",25.6,0.008,0,4.2
"07/01/2002",24.3,0.008,0,6.86
"07/02/2002",21.8,0.017,5,3.99
"07/03/2002",23.1,0.008,0,4.48
"07/04/2002",24.6,0.017,0,6.16
"07/05/2002",26.6,0.017,0,5.88
"07/06/2002",25.8,0.017,0,5.95
"07/07/2002",26.7,0.008,0,6.16
"07/08/2002",23.8,0.008,0,6.72
"07/09/2002",23.7,0.025,3.5,3.43
"07/10/2002",19.8,0.025,5.2,5.04
"07/11/2002",22.5,0.025,4.3,3.01
"07/12/2002",22.1,0.025,0,5.04
"7/13/2002",19.3,0.025,0,3.08
"7/14/2002",21.8,0.017,16.2,1.96
"7/15/2002",24.4,0.017,0.6,3.08
"7/16/2002",25,0.017,0,5.6
"7/17/2002",26.8,0.017,0,4.34
"7/18/2002",29.4,0.008,0,5.32
"7/19/2002",29.1,0.008,0,6.93
"7/20/2002",29.7,0.008,0,6.16
"7/21/2002",28.2,0.008,0,6.72
"7/22/2002",25.2,0.008,0,5.88
"7/23/2002",22,0.006,0,5.6
"7/24/2002",19.8,0.006,0,5.04
"7/25/2002",22,0.006,0,4.06
"7/26/2002",25.4,0.006,0,3.78
"7/27/2002",27.1,0.006,0,6.16
"7/28/2002",26.7,0.006,0,6.3
"7/29/2002",27,0.006,0,4.2
"7/30/2002",27.6,0.006,0.5,4.27
"7/31/2002",27.8,0.006,0,4.48
"08/01/2002",26.8,0.006,0,4.2
"08/02/2002",25.4,0.006,0,5.46
"08/03/2002",23.2,0.006,0,5.39
"08/04/2002",22.1,0.006,1.3,4.83
"08/05/2002",23.2,0.006,0,2.8
"08/06/2002",21.4,0.006,0,5.04
"08/07/2002",23,0.006,0,3.64
"08/08/2002",21.7,0.006,0,4.2
"08/09/2002",21,0.006,0,6.16
"08/10/2002",23.8,0.006,0,3.36
"08/11/2002",25.2,0.006,0,4.2
"08/12/2002",28.2,0.006,0,5.6
"8/13/2002",28.7,0.006,0,6.16
"8/14/2002",23.7,0.006,0,4.9
"8/15/2002",22.6,0.006,0,4.34
"8/16/2002",21.5,0.006,0,4.48
"8/17/2002",22,0.006,0,3.92
"8/18/2002",21.6,0.002,4.3,3.78
"8/19/2002",20.3,0.002,0.4,3.36
"8/20/2002",19.8,0.002,0.6,2.66
"8/21/2002",20.4,0.002,0,2.8
"8/22/2002",20.4,0.002,0,4.48
"8/23/2002",22.8,0.002,0,4.06
"8/24/2002",23,0.002,0,5.04
"8/25/2002",21.8,0.002,0,5.6
"8/26/2002",20.2,0.002,0,7
"8/27/2002",18.8,0.002,0,4.41
"8/28/2002",19,0.002,0,5.6
"8/29/2002",19.5,0.002,0,3.92
"8/30/2002",21.7,0.002,0,4.48
"8/31/2002",23.2,0.002,0,4.2
"09/01/2002",22,0.002,0,5.6
"09/02/2002",21.4,0.002,5.2,4.34
"09/03/2002",20.2,0.002,0,3.36
"09/04/2002",20.8,0.006,16,3.36
"09/05/2002",19.6,0.014,10,3.64
"09/06/2002",19.2,0.006,0,2.8
"09/07/2002",19.5,0.023,0,2.8
"09/08/2002",18.2,0.014,0,2.94
"09/09/2002",17.5,0.014,5.1,2.45
"09/10/2002",17.4,0.014,1.4,3.22
"09/11/2002",15.2,0.023,0.3,3.57
"09/12/2002",16,0.037,6.4,2.52
"9/13/2002",17.9,0.073,3.6,2.52
"9/14/2002",19.4,0.053,0,2.24
"9/15/2002",17.7,0.053,0.9,2.31
"9/16/2002",14.4,0.037,2.6,2.1
"9/17/2002",14.8,0.073,3.2,1.68
"9/18/2002",13.1,0.073,0,2.24
"9/19/2002",13.6,0.053,0,2.1
"9/20/2002",15.2,0.053,0,2.8
"9/21/2002",17.3,0.037,0,1.68
"9/22/2002",18.8,0.037,0,2.8
"9/23/2002",20.4,0.037,0,3.22
"9/24/2002",20.1,0.037,0,5.04
"9/25/2002",22,0.023,0,2.45
"9/26/2002",22.2,0.023,0,3.36
"9/27/2002",19.6,0.023,0,3.36
"9/28/2002",18.8,0.023,0,2.8
"9/29/2002",19.2,0.023,0,5.04
"9/30/2002",17.8,0.023,0,2.24
"10/01/2002",18.3,0.023,1.5,2.66
"10/02/2002",13.7,0.023,0.5,2.59
"10/03/2002",12.3,0.023,0,1.82
"10/04/2002",12.3,0.023,0,1.68
"10/05/2002",14.1,0.023,0,2.38
"10/06/2002",15.2,0.023,0,2.24
"10/07/2002",15.6,0.023,0,2.1
"10/08/2002",15.8,0.023,0.2,2.1
"10/09/2002",16.8,0.023,0,1.96
"10/10/2002",16.4,0.0237,0,1.82
"10/11/2002",17,0.0244,0,2.24
"10/12/2002",18.2,0.0252,0,2.24
"10/13/2002",16.3,0.0259,0,2.24
"10/14/2002",16.4,0.0266,0,2.38
"10/15/2002",13.8,0.0273,20,1.68
"10/16/2002",14,0.028,0.5,0.21
"10/17/2002",14.4,0.0288,0,1.12
"10/18/2002",15.7,0.0295,0,1.4
"10/19/2002",15.4,0.0302,0,2.24
"10/20/2002",10.3,0.0309,0,1.26
"10/21/2002",8.8,0.0316,0,1.12
"10/22/2002",9.4,0.0324,0,1.68
"10/23/2002",13.3,0.0331,0,1.4
"10/24/2002",15.3,0.0338,0,1.68
"10/25/2002",14,0.0345,0,1.82
"10/26/2002",11.3,0.0352,0,1.4
"10/27/2002",11,0.036,0,1.68
"10/28/2002",10,0.0367,0,1.75
"10/29/2002",7.6,0.0374,0,1.4
"10/30/2002",4.1,0.0381,0,1.68
"10/31/2002",6.2,0.0388,0,1.4
"11/01/2002",8.8,0.0386,0,2.1
"11/02/2002",8.2,0.0393,0,1.12
"11/03/2002",9.5,0.04,0,1.4
"11/04/2002",9.6,0.0407,0,1.4
"11/05/2002",10.6,0.0414,0,1.68
"11/06/2002",10.9,0.0422,0,1.75
"11/07/2002",13.6,0.0429,0.8,0.7
"11/08/2002",13.6,0.0436,0,1.12
"11/09/2002",14,0.0443,0,1.26
"11/10/2002",9.8,0.045,2.1,0.98
"11/11/2002",6.5,0.0458,4,0.7
"11/12/2002",5.3,0.0465,3.8,2.66
"11/13/2002",5.3,0.0472,0,0.56
"11/14/2002",5.3,0.049,0,0.21
"11/15/2002",7.7,0.048,0,0.35
"11/16/2002",8.4,0.047,0,0.28
"11/17/2002",8.5,0.046,0,2.24
"11/18/2002",9.4,0.045,0,0.42
"11/19/2002",8.6,0.044,0,0.28
"11/20/2002",8.8,0.043,0,0.7
"11/21/2002",9.2,0.042,0,1.12
"11/22/2002",9.6,0.041,0,0.42
"11/23/2002",9.1,0.04,0,0.42
"11/24/2002",7.8,0.039,8,0.07
"11/25/2002",6.3,0.038,0.3,0.35
"11/26/2002",5.9,0.037,0,0.14
"11/27/2002",4.4,0.036,0,0.14
"11/28/2002",2.3,0.035,0,0.14
"11/29/2002",2.6,0.034,0,0.14
"11/30/2002",1.4,0.033,0,0.14
"12/01/2002",0.1,0.032,0,0.14
"12/02/2002",1.1,0.031,0,0.14
"12/03/2002",8.2,0.03,0,0.14
"12/04/2002",9.6,0.029,0.2,0.14
"12/05/2002",9,0.028,0,0.14
"12/06/2002",7.6,0.027,0.3,0.14
"12/07/2002",6.6,0.026,0,0.14
"12/08/2002",5.3,0.025,4.3,0.14
"12/09/2002",-1.8,0.024,2.5,0.14
"12/10/2002",-4,0.023,0,0.14
"12/11/2002",-3.8,0.022,0,0.14
"12/12/2002",-3.2,0.02,0,0.14
"12/13/2002",-4,0.0214,0,0.14
"12/14/2002",-2,0.0228,0,0.14
"12/15/2002",-3.2,0.0242,2,0.14
"12/16/2002",-4.4,0.0256,1.7,0.14
"12/17/2002",-4.6,0.027,0,0.14
"12/18/2002",-7.6,0.0283,0,0.14
"12/19/2002",-4,0.0297,0,0.14
"12/20/2002",-1.8,0.0311,3.5,0.14
"12/21/2002",-5.5,0.0325,0.1,0.14
"12/22/2002",-7.8,0.0339,0,0.14
"12/23/2002",-3.3,0.0353,0,0.14
"12/24/2002",-1.6,0.0367,0,0.14
"12/25/2002",-4.6,0.0381,0,0.14
"12/26/2002",-8.6,0.0395,0,0.14
"12/27/2002",-6.9,0.0409,0,0.14
"12/28/2002",-0.8,0.0422,0,0.14
"12/29/2002",2.2,0.0436,0,0.14
"12/30/2002",4.8,0.045,0,0.14
"12/31/2002",5.4,0.0464,1.6,0.14
"01/01/2003",6.8,0.0478,0,0.14
"01/02/2003",6.5,0.0492,3.7,0.14
"01/03/2003",5.8,0.0506,0,0.14
"01/04/2003",7.2,0.052,8.4,0.14
"01/05/2003",7.2,0.0534,6.6,0.14
"01/06/2003",9.6,0.0548,4.7,0.14
"01/07/2003",8.8,0.0561,0,0.14
"01/08/2003",10,0.0575,0,0.14
"01/09/2003",9.2,0.059,0,0.14
"01/10/2003",10.6,0.0601,0,0.14
"01/11/2003",9.1,0.0612,0,0.14
"01/12/2003",9.8,0.0623,0,0.14
"1/13/2003",3.2,0.0634,0.8,0.14
"1/14/2003",0.6,0.0645,0,0.14
"1/15/2003",0.4,0.0656,0,0.14
"1/16/2003",3.1,0.0667,0,0.14
"1/17/2003",2.4,0.0678,0,0.14
"1/18/2003",1.5,0.0689,0,0.14
"1/19/2003",1,0.07,0,0.14
"1/20/2003",2.1,0.0711,0.9,0.14
"1/21/2003",3,0.0722,0.9,0.14
"1/22/2003",2,0.0733,0.9,0.14
"1/23/2003",4.4,0.0744,10.2,0.14
"1/24/2003",5.4,0.0755,3.9,0.14
"1/25/2003",5.4,0.0766,0.4,0.14
"1/26/2003",3.6,0.0777,0,0.14
"1/27/2003",2,0.0788,0,0.14
"1/28/2003",3.3,0.0799,0,0.14
"1/29/2003",5.4,0.081,0,0.14
"1/30/2003",10,0.0821,0,0.14
"1/31/2003",9.2,0.0832,0.6,0.14
"02/01/2003",3.8,0.084,2.8,0.14
"02/02/2003",7.1,0.085,3.7,0.14
"02/03/2003",1.5,0.087,10.9,0.14
"02/04/2003",0.6,0.088,0,0.14
"02/05/2003",5,0.0896,0,0.14
"02/06/2003",7.1,0.0912,0,0.14
"02/07/2003",6.4,0.0928,17.4,0.14
"02/08/2003",-2,0.0944,4.8,0.14
"02/09/2003",-3.6,0.096,0,0.14
"02/10/2003",-2.8,0.0976,0,0.14
"02/11/2003",-1.2,0.0992,0,0.14
"02/12/2003",1.4,0.1008,0,0.14
"2/13/2003",0.4,0.1024,0,0.14
"2/14/2003",0.4,0.104,1.5,0.14
"2/15/2003",-0.8,0.1056,0.9,0.14
"2/16/2003",-1.2,0.1072,0.8,0.14
"2/17/2003",-1.4,0.1088,0,0.14
"2/18/2003",-1.3,0.1104,1.6,0.14
"2/19/2003",-1.4,0.112,1.2,0.14
"2/20/2003",-3.3,0.1136,0.3,0.14
"2/21/2003",-4.2,0.1152,5.1,0.14
"2/22/2003",-5.2,0.1168,0.6,0.14
"2/23/2003",-3.8,0.1184,0,0.14
"2/24/2003",-2.4,0.12,0,0.14
"2/25/2003",-1.8,0.1216,0.3,0.14
"2/26/2003",-2.6,0.1232,2.7,0.14
"2/27/2003",-1.3,0.1248,0,0.14
"2/28/2003",-1.1,0.1264,0,0.14
"03/01/2003",-1.3,0.128,0,0.14
"03/02/2003",0.7,0.1296,0,0.14
"03/03/2003",2.3,0.1312,0,0.14
"03/04/2003",5,0.1328,0,0.14
"03/05/2003",7.4,0.1344,0,0.14
"03/06/2003",7.6,0.136,0,0.14
"03/07/2003",6.8,0.1376,0,0.14
"03/08/2003",7.6,0.1392,0,0.14
"03/09/2003",3.8,0.1408,4,0.14
"03/10/2003",2.2,0.1424,1.5,0.14
"03/11/2003",1.5,0.144,0,0.14
"03/12/2003",2.5,0.1416,0,0.14
